sampleID	patientID	experiment	Time	group	pcoa03_axis1	pcoa03_axis2	pcoa03_axis3	nmds03_axis1	nmds03_axis2	nmds03_axis3	simpsoneven_03	simpson_03	simpson_lci_03	simpson_hci_03	invsimpson_03	invsimpson_lci_03	invsimpson_hci_03	shannon_03	shannon_lci_03	shannon_hci_03	npshannon_03	sobs_03	chao_03	chao_lci_03	chao_hci_03	nseqs	Otu0001	Otu0002	Otu0003	Otu0004	Otu0005	Otu0006	Otu0007	Otu0008	Otu0009	Otu0010	Otu0011	Otu0012	Otu0013	Otu0014	Otu0015	Otu0016	Otu0017	Otu0018	Otu0019	Otu0020	Otu0021	Otu0022	Otu0023	Otu0024	Otu0025	Otu0026	Otu0027	Otu0028	Otu0029	Otu0030	Otu0031	Otu0032	Otu0033	Otu0034	Otu0035	Otu0036	Otu0037	Otu0038	Otu0039	Otu0040	Otu0041	Otu0042	Otu0043	Otu0044	Otu0045	Otu0046	Otu0047	Otu0048	Otu0049	Otu0050	Otu0051	Otu0052	Otu0053	Otu0054	Otu0055	Otu0056	Otu0057	Otu0058	Otu0059	Otu0060	Otu0061	Otu0062	Otu0063	Otu0064	Otu0065	Otu0066	Otu0067	Otu0068	Otu0069	Otu0070	Otu0071	Otu0072	Otu0073	Otu0074	Otu0075	Otu0076	Otu0077	Otu0078	Otu0079	Otu0080	Otu0081	Otu0082	Otu0083	Otu0084	Otu0085	Otu0086	Otu0087	Otu0088	Otu0089	Otu0090	Otu0091	Otu0092	Otu0093	Otu0094	Otu0095	Otu0096	Otu0097	Otu0098	Otu0099	Otu0100	Otu0101	Otu0102	Otu0103	Otu0104	Otu0105	Otu0106	Otu0107	Otu0108	Otu0109	Otu0110	Otu0111	Otu0112	Otu0113	Otu0114	Otu0115	Otu0116	Otu0117	Otu0118	Otu0119	Otu0120	Otu0121	Otu0122	Otu0123	Otu0124	Otu0125	Otu0126	Otu0127	Otu0128	Otu0129	Otu0130	Otu0131	Otu0132	Otu0133	Otu0134	Otu0135	Otu0136	Otu0137	Otu0138	Otu0139	Otu0140	Otu0141	Otu0142	Otu0143	Otu0144	Otu0145	Otu0146	Otu0147	Otu0148	Otu0149	Otu0150	Otu0151	Otu0152	Otu0153	Otu0154	Otu0155	Otu0156	Otu0157	Otu0158	Otu0159	Otu0160	Otu0161	Otu0162	Otu0163	Otu0164	Otu0165	Otu0166	Otu0167	Otu0168	Otu0169	Otu0170	Otu0171	Otu0172	Otu0173	Otu0174	Otu0175	Otu0176	Otu0177	Otu0178	Otu0179	Otu0180	Otu0181	Otu0182	Otu0183	Otu0184	Otu0185	Otu0186	Otu0187	Otu0188	Otu0189	Otu0190	Bifidobacteriaceae	Coriobacteriaceae	Actinobacteria_unclassified	Corynebacteriaceae	Microbacteriaceae	Actinobacteria_unclassified.1	Actinomycetaceae	Brevibacteriaceae	Cellulomonadaceae	Pseudonocardiaceae	Micrococcales_unclassified	Streptomycetaceae	Corynebacteriales_unclassified	Micrococcaceae	Nocardiaceae	Micromonosporaceae	Bacteria_unclassified	Bacteroidaceae	Bacteroidales_S24.7_group	Bacteroidales_unclassified	Rikenellaceae	Porphyromonadaceae	Bacteroidetes_unclassified	Prevotellaceae	Flavobacteriaceae	Cytophagaceae	Sphingobacteriaceae	Chloroplast_fa	Obscuribacterales_fa	Methanobacteriaceae	Lactobacillaceae	Lachnospiraceae	Erysipelotrichaceae	Peptostreptococcaceae	Ruminococcaceae	Family_XIII	Enterococcaceae	Paenibacillaceae	Clostridiales_unclassified	Staphylococcaceae	Firmicutes_unclassified	Bacillaceae	Listeriaceae	Lactobacillales_unclassified	Streptococcaceae	Clostridia_unclassified	Bacilli_unclassified	Family_XI	Clostridiaceae_1	Bacillales_unclassified	Christensenellaceae	Veillonellaceae	Leuconostocaceae	Acidaminococcaceae	Thermoactinomycetaceae	Planococcaceae	Eubacteriaceae	Aerococcaceae	Carnobacteriaceae	Peptococcaceae	Fusobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Mitochondria	Oxalobacteraceae	Comamonadaceae	Xanthomonadaceae	Gammaproteobacteria_unclassified	Desulfovibrionaceae	Campylobacteraceae	Moraxellaceae	Hyphomicrobiaceae	Campylobacterales_unclassified	Brucellaceae	Phyllobacteriaceae	Rhizobiaceae	Halomonadaceae	Bradyrhizobiaceae	Rhizobiales_unclassified	Rhodobacteraceae	Betaproteobacteria_unclassified	Alcaligenaceae	Burkholderiaceae	Burkholderiales_unclassified	Alphaproteobacteria_unclassified	Caulobacteraceae	Methylobacteriaceae	Nevskiaceae	Unknown_Family	Synergistaceae	Mollicutes_unclassified	Mollicutes_RF9_fa	Mycoplasmataceae	unknown_unclassified	Verrucomicrobiaceae	Verrucomicrobiales_unclassified	Verrucomicrobia_unclassified
17762n08	17762	chen_model	-8	xg_cdiff	-0.431342	-0.057583	-0.011083	0.227052	-0.145847	-0.336585	0.454545	0.169231	0.050349	0.288113	5.909091	3.470864	19.861423	2.06298	1.618054	2.507905	2.693419	13	68	30.616712	184.711949	26	0.434782609	0.217391304	0.043478261	0	0	0.043478261	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043478261	0	0.043478261	0	0	0	0	0	0	0	0	0	0	0	0.043478261	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043478261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17762p00	17762	chen_model	0	xg_cdiff	-0.129606	-0.264199	0.154634	0.271796	0.396072	-0.428423	0.040539	0.503424	0.495807	0.51104	1.986399	1.956792	2.016916	1.092689	1.074672	1.110705	1.100234	49	77.875	59.074382	131.760972	19412	0.073347107	0.688016529	0.001497934	0.158419421	0.009245868	0.000103306	0.001652893	0.002995868	0.000878099	0.000103306	0	0	0	0.000103306	0	0	0.045971074	0.008367769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258264	0	0	0	0	0	0	0	0.001342975	0.000206612	0	5.17E-05	0	0	0.000103306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001033058	0	0	0	0	0	0	0	0	0	0	5.17E-05	0	0	0	0	0	0	0.005061983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000774793	0	5.17E-05	0.000258264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17E-05	0	0	0	0.010302905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.973624562	0.175149392	0.396661859	0.020605811	0	0	0	0	0	0	0	0	0	0	8.319596126	0.149392129	4.862971358	0.010302905	0.005151453	0	0	0	0.005151453	0.005151453	0.005151453	0	0	0.005151453	0.005151453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.62250155	0	0	0	0	0	0	0.005151453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.82072945	1.071502164	0.530599629
17762p01	17762	chen_model	1	xg_cdiff	0.120213	-0.223488	-0.255563	0.053833	0.340258	0.006549	0.063632	0.22776	0.22574	0.229781	4.390577	4.351974	4.429871	1.670999	1.658769	1.683229	1.680529	69	121.5	91.321465	192.479797	23673	0.174570243	0.220171056	0.217799983	0.318485901	0.000592768	0.004361081	0.002540435	0	0	0	0	0	4.23E-05	0.01875688	8.47E-05	0	0.023456686	0.009611313	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23E-05	0	0.000169362	4.23E-05	0	0	0	0	0	0	0.001016174	0	0	0	4.23E-05	0	0	0	4.23E-05	0	0	8.47E-05	0	0	0	4.23E-05	0	0	0	0	0	0	0	0.001058515	4.23E-05	0	4.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002667457	0	0	0	0	0	0	0	0	0	0	0	4.23E-05	0	0	0	0	0.001397239	0	0	0	4.23E-05	0.001608942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000889152	0	0.000127022	4.23E-05	0	0	0	0	0	0	0	0	4.23E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23E-05	0	1.896675538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071811769	21.92793478	0.02534533	0.008448443	0	0.004224222	0	0	0	0	0	0	0	0	18.6795083	0.160520424	2.593672116	0.456215942	0.012672665	0.004224222	0	0	0.008448443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.98707388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.35525704	1.520719807	0.287247075
17762p04	17762	chen_model	4	xg_cdiff	0.406568	-0.183199	-0.224242	-0.258878	0.399834	0.178313	0.044695	0.221524	0.217712	0.225336	4.514186	4.437817	4.59323	2.143957	2.124035	2.163879	2.151793	101	113.65	105.578547	135.950495	23341	0.012228729	0.04047537	0.370780227	0.276395109	0.005468481	0.00077506	0.016577678	0.053909749	0.016276266	0.030873235	0	8.61E-05	0	0.002325181	0.023510162	0	0.003229418	0.024586635	0	0	8.61E-05	0.000172236	0	0	0.014381674	8.61E-05	0.000172236	0	0	0	4.31E-05	8.61E-05	0	0.008482604	0	0	0	0	0	0	0	0.010678608	0.0062866	0	0	0	0	0.044350672	0	0	0	4.31E-05	0	0	0.00198071	0	0	0	0	0	0.000172236	0	0	0.003315536	0.004176714	0.000473648	0	0.00787978	0.000559766	0	0	4.31E-05	0	0	0	0.001119532	0	0	0	0.004133655	0	0	0.001722356	0	0	0	0	0	0	0	0	0	0	0	0.000688942	0.000129177	4.31E-05	0	0	0.000301412	0	0	0	0	0.000861178	0	8.61E-05	0	0.000602825	0	0	0	0	0	0.001722356	0.002239063	0	0	0	0	0	0	0	0.000818119	0.001248708	0	0.001377885	0	0	0	0	0	0	0	0	0	0	0	0	0.000172236	0	0	0	0	0	0.000473648	0	0.000430589	0	0	0	0	0	0.000559766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172236	0	0	0	0	0	0	0	0.000129177	0	0	0	0.231352556	0	0	0	0	0	0	0	0	0	0	0	0.004284307	0	0	0	0.565528469	36.98641875	12.47590078	0.68977336	0	0	0	0.004284307	0	0	0	0	0	0	4.781286149	8.889936164	2.000771175	0.077117519	1.015380661	0.171372263	0.008568613	0	0.282764235	0	0.01285292	0	0	0	0	0	0	0.004284307	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02724819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.15140739	1.40525256	0.214215329
17762p07	17762	chen_model	7	xg_cdiff	0.437672	0.220766	-0.189827	-0.052257	0.255147	0.512084	0.068878	0.080212	0.07777	0.082655	12.466889	12.098465	12.858456	3.209256	3.184664	3.233848	3.229078	181	247.12	214.855654	310.132179	14310	0.006435644	0.002333805	0.094837341	0.216407355	0.045403112	0.000141443	0.029420085	0.074893918	0.063083451	0.07291372	0	0	0	0.017326733	0.032248939	0	0.00106082	0.025742574	0	0.001343706	0	0.016053748	0	0	0.060254597	0.013507779	0.002121641	0	0	0	0.000141443	0.010749646	0.003677511	0.008062235	0	0	0	0	0	0	0	0.010325318	0.004101839	0.006152758	0	0.01096181	0	0.005657709	0.016478076	0	0	0.00311174	0	0	0.033663366	0.003606789	0	0	0	0	0.000777935	0	0	0.004101839	0.00155587	0.001414427	0.000636492	0.004596888	0.003606789	0	0.000707214	0	0.000141443	0	0	0.004809052	0.001343706	0	0.002970297	0.011103253	0.000212164	0.001202263	0.00155587	0.000707214	0	0.007072136	0	0	0.001414427	0	0	0.007567185	0	0	0.001838755	0.002050919	0.002828854	0	0	0	0	0	0	0.001272984	0.000141443	0	0.005445545	0	0.003960396	0	0	0	0	0.002121641	0.000777935	0.001909477	0	0	0	0.000353607	0	0	0	0.001485149	0.000565771	0.000424328	0.00106082	0	0.000848656	0.000777935	0.000848656	0	0.000565771	0	0	0	0	0	0	0.002050919	0	0	0	0	0	0.00106082	0	0.00106082	7.07E-05	7.07E-05	0	0	0	0.008486563	0.001697313	0	0	0	0	0	0.000141443	0	0.001838755	0.000282885	0	0	0.000353607	0	0.000141443	0	0	0	0	0	0	0	7.07E-05	0.000424328	0.000212164	0	0.000424328	0	0	0	0	0.000565771	7.07E-05	0	0.000141443	0.001838755	1.712089448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.62613557	9.392033543	27.62403913	0.440251572	0.36338225	0.020964361	0	0	0	0	0	0	0	0	4.241788959	20.46820405	3.025856045	0.01397624	5.143256464	0.076869322	0	0	0.768693222	0	0.020964361	0	0	0	0	0.034940601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230607966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.47519217	1.034241789	0.286512928
17763cec	17763	chen_model	28	xg_cdiff	0.427214	0.280178	-0.10147	-0.079	0.164341	0.572883	0.051358	0.054541	0.053468	0.055615	18.334726	17.980847	18.702814	3.582703	3.566802	3.598603	3.602557	357	519.555556	460.439066	612.457725	34369	0.002020922	0.000267475	0.078191869	0.162089872	0.060835711	0	0.016315977	0.04148835	0.072426296	0.059468616	8.92E-05	0	2.97E-05	0.002942225	0.043449834	0	0.000297194	0.009569662	0	0.003358298	2.97E-05	0.012541607	0	0	0.022854256	0.047996909	0.002585592	0	0	0	0.037832858	0.012244413	0.010817879	0.017385877	0	0	0	0	0	0	0	0.003655492	0.006211365	0.010282929	0	0.011115074	0	0.013314313	0.006508559	0.017653352	0	0.026123395	0	0	0.001129339	0.009599382	0	0	0	0	0.000802425	0	0	0.002496434	0.000802425	0.003269139	0.000445792	0.002110081	0.010936757	0	0.000505231	0.000356633	0.000237756	0	0	0.008053971	0.0010699	0	0.004398478	0.002645031	0.017712791	0.004220162	0.001188778	0.001456253	0	0.008559201	0	0	0.000772706	5.94E-05	0	0.001307656	0	0	0.002496434	0.009480504	0.001842606	0	0	0	0	0	0.015781027	0.000921303	0.000683547	0.001842606	0.019169044	0	0.004041845	0.001426534	0	0	0.001694009	0.004249881	0.000326914	2.97E-05	0.000594389	0	8.92E-05	0.001337375	0	0.001664289	0	0.00163457	0.00163457	0.000772706	0.000148597	0	0.001307656	0.001694009	0.000356633	0	0.001664289	0	0.000267475	0.0010699	0.001277936	0.000237756	0	0.001812886	0	0	0.000505231	0	0	0.000624108	0.001575131	0.000742986	0	0.000475511	0	0	0	0.005200903	0.001426534	0.000356633	0	0	0	0.000475511	0.000148597	0	0.003685212	0.000772706	0	0	0.000178317	0	0.001337375	0	0	0	0	0.000326914	0	0	0.000178317	0.000237756	8.92E-05	0	0.000772706	0	0	0.000772706	0	0.000832145	8.92E-05	0	0.000356633	0.001159058	0.290959877	0	0	0	0	0.002909599	0	0	0	0	0	0	0	0	0	0	6.086880619	7.742442317	25.010911	0.654659722	1.064913148	0	0	0.005819198	0	0	0	0	0	0	1.512991358	33.0268556	1.641013704	0	5.842474323	0.087287963	0.002909599	0	0.82632605	0	0.011638395	0	0	0	0	0.014547994	0	0.005819198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026186389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.20556315	0.739038087	0.197852716
17763n01	17763	chen_model	-1	xg_cdiff	0.309013	-0.047962	-0.257755	0.100268	0.41483	0.248053	0.047255	0.173456	0.170481	0.176431	5.765151	5.667941	5.865754	2.289257	2.273994	2.30452	2.299055	122	236.833333	175.729218	367.428745	30642	0.041162386	0.148086195	0.11325396	0.349601496	0.052477943	6.56E-05	0.068549313	0.087310177	0.015349798	0.004395028	0	0	0	0.002197514	0.000131195	0	0.009774017	9.84E-05	0	0	0	6.56E-05	0	0	0	0	3.28E-05	3.28E-05	0.003148677	0	0.005674178	0	0	0.000229591	0	0	0	0	3.28E-05	0	0	0.016005773	0.016891338	0.003017482	0	0	0	0.001049559	0	0	0	0	0	3.28E-05	0	0	0	0	0	0	0.016464955	0	0	0	0.005477385	0.005772574	0	0	0	0	0	0	0.002000722	0	0	0.00892125	0	0	0	0	0	0	0.002394306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000196792	0	0	0	0	0.000131195	0	0	0	0	0	3.28E-05	0	0.002066319	0	0.000623176	0.006756535	0	0	0	0	9.84E-05	0	0	0.000131195	0	0.000131195	0	0	0	3.28E-05	0	0	0	0	0	0	0	0.007412509	0	0	0	0	0	0	0	0.000590377	0	0.000229591	0	3.28E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001180754	6.56E-05	0	0	0	0	0	0	0	0.000327987	0	0.00026239	0	0.218654135	0.003263495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.518569284	11.30474512	11.06651002	1.710071144	0.316558971	0.003263495	0	0	0	0	0	0	0	0	5.73069643	2.056001566	7.812805953	0.009790484	0.98231186	0.062006396	0	0	3.185170681	0	0.075060375	0	0	0.006526989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.75099537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013053978	0	0	0	33.62704784	1.272762874	0.274133542
17763n06	17763	chen_model	-6	xg_cdiff	0.373237	0.382155	0.129458	-0.152037	-0.103177	0.548755	0.089106	0.041719	0.040758	0.042681	23.969607	23.429851	24.534819	3.77157	3.751138	3.792003	3.790963	269	379.7	331.146134	466.188293	18637	0.022641715	0.000600142	0.073380981	0.09656828	0.101042064	0	0.044683289	0.006383327	0.057013476	0.023405532	0	0.048502373	0.00032735	0.031316493	0.032625893	0	0.000272792	0.007474494	0	0.000109117	5.46E-05	0.006110535	0.045610781	0	0.008456544	0.014348846	0.001091167	0	0.001036609	0.014621638	0.013966938	0.024605816	0.002837034	0.000109117	0.00496481	0.039172895	0	0	0	0.006819794	0	0.001582192	0.003600851	0.024769491	0.000872934	0.011730045	0	0.003109826	0.009765945	0.003328059	0.00927492	0.000818375	0.009547711	0.000109117	0.010093295	0.000491025	0	0	0	0	0.001909542	0	0	0.003164384	0.001582192	0.00032735	0.000163675	0.002891593	0.000163675	0	0.000163675	0.001145725	0.000491025	0.002291451	0	0.000272792	0.022423482	0.004146435	0.002018659	0.006383327	0.010529762	0.001582192	0.000381908	0.002018659	0	0.001909542	0.005510393	0.010202411	0.000763817	5.46E-05	0	0.003000709	0	0	0	0.000436467	0.005237602	0.003873643	0.009493153	5.46E-05	0	0	0.001254842	0.004037318	0.000163675	0.003819085	0	0.000491025	0.002618801	0.000763817	0	0.000709259	0.000872934	0.003437176	0.00032735	0.000109117	0.001254842	0	0.002182334	0.0013094	0.000872934	0.000763817	0	0.011020787	0.002400567	5.46E-05	0.003546293	0	0	0.000763817	0.006219652	0	0.0006547	0	0.000436467	0.002182334	0.000436467	0	0	0.001691309	0.0013094	0.000709259	0.000218233	0	0.002564242	0.000163675	0.00098205	0.00032735	0	0	0.000436467	0.000709259	0	0.002182334	0.000218233	0.000818375	0.000927492	0.000272792	0	0	0.000545584	0	0.001418517	0.00098205	0	5.46E-05	0	0	0.000272792	0.001145725	0	0	0	0.000872934	0.000545584	0	0.000218233	0	0.001036609	0	0.001200284	0.000818375	0	0.000491025	0	5.46E-05	0	0	0.000272792	0	3.090626174	0.810216237	0.922895316	0	0	0	0	0	0	0	0	0	0	0	0	0	10.20013951	7.243655095	33.32081344	2.7955143	0.380962601	0	0.021462682	0	0	0	0	0	0	0	3.128185867	19.31641359	4.426678113	0	3.997424478	0.085850727	0.00536567	0	0.439984976	0.085850727	0.059022375	0	0	0	0.010731341	0.010731341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059022375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.084080056	0.429253635	0.075119386
17763n08	17763	chen_model	-8	xg_cdiff	0.23824	0.433797	0.326135	-0.015109	-0.362728	0.603193	0.065294	0.063286	0.061424	0.065149	15.801199	15.34946	16.280334	3.408556	3.382985	3.434126	3.438934	242	364.375	312.158619	455.45404	13251	0.007315571	0.00038503	0.026952102	0.031880487	0.164946866	0	0.082088403	0.013322039	0.040120129	0.035422763	0	0.052980132	0	0.058293547	0.015786231	7.70E-05	7.70E-05	0.12012937	0	0.000231018	7.70E-05	0.026721084	0.025874018	0	0.000308024	0.000539042	0.009009703	0	0.011088865	0.007007547	0.001848144	0.017403357	0.005467426	7.70E-05	0.002618204	0.0179424	7.70E-05	0	7.70E-05	0.025026952	0	0.047358694	0.00269521	0.006083475	0.000154012	0.000847066	0	0.000693054	0.007854613	7.70E-05	0.012243955	0.000693054	0.015016171	0.001463114	0.000154012	0.000231018	0	0	0	0	0.003234252	0	0	0.000231018	0.002387186	0	7.70E-05	0.000231018	0.000154012	0	7.70E-05	0.000308024	0.000539042	0.007315571	0	7.70E-05	0.003927306	0.020021562	0.00115509	0.000616048	0.00269521	0.00115509	0	0.00038503	7.70E-05	0.000231018	0.000231018	0.004004312	0.000462036	0.000154012	0	0.002079162	0	0	0	0	0.002464192	0.002464192	0.002772216	0	0	0	0.000231018	0.002156168	0.000231018	0.002387186	0	0.001848144	0.00115509	7.70E-05	0	0.002772216	0.000231018	0.001463114	0.000154012	7.70E-05	0.000231018	0	0.00038503	0	0.003773294	0.000539042	0	0.001001078	0.001694132	0	0.001001078	0	7.70E-05	0	0.001001078	0	0	7.70E-05	0.000231018	0.000616048	0.000231018	0	0	7.70E-05	0.00038503	0.003157246	0.000539042	0	0.005467426	0	7.70E-05	0	0	0	0.000231018	0.001848144	0	0	0.000154012	0.000462036	0	0	0.000308024	0	0.000154012	0	0.000154012	0.000154012	0	0.001309102	0	0	0	0.001694132	0	0	0	0.000154012	0.000924072	0	0	0	0.000924072	0	0.000231018	0.001001078	0	0	0	0	0	0	0.000693054	0	5.742962795	2.716776092	1.282922044	0	0	0.0075466	0	0	0	0	0	0	0	0	0	0	16.97985058	2.686589691	27.83940835	4.165723342	1.622519055	0	0.045279602	0.0075466	0	0	0	0	0	0	17.30435439	5.8863482	8.089955475	0	1.743264659	0.067919402	0.0075466	0	0.475435816	0.015093201	0.037733001	0	0	0	0.015093201	0.052826202	0	0.0075466	0	0	0.0075466	0	0	0	0	0	0	0	0	0	0	0.037733001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015093201	0	0	2.988453702	0.135838805	0.015093201
17763p00	17763	chen_model	0	xg_cdiff	-0.20467	-0.264439	0.116425	0.266624	0.296506	-0.428852	0.031122	0.411948	0.405738	0.418158	2.427492	2.391441	2.464647	1.303153	1.286169	1.320138	1.314228	78	175.5	118.522753	312.590428	22702	0.173465784	0.605342163	0.01192053	0.117615894	0.001501104	4.42E-05	0.006799117	0.002251656	0.001501104	0.00013245	0	4.42E-05	0	8.83E-05	4.42E-05	4.42E-05	0.056821192	0.006048565	0	0	0	0	0	0	0	0	0	0	0.000927152	0	4.42E-05	0	0	8.83E-05	0	0	0	0	8.83E-05	0	0	0.004679912	0.000441501	0.00013245	0	4.42E-05	4.42E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353201	0	0	4.42E-05	0.000353201	0.003311258	0	0	4.42E-05	0	0	4.42E-05	0.0001766	0	0	0.000927152	0	0	0	0	0	0	0.002075055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42E-05	0	0	0	0	0	0	0	0.000309051	0	0	0.001103753	0	0	0	0	0	0	0	0	0	0.000220751	0	0	0	0	0	0	0	0	0	0	0	0.00013245	0	0	0	0	0	0	0	0.000485651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220751	0	0	0	0	0	0	0	0	0	0	0	0	0.008809796	0	0	0.004404898	0	0	0	0	0	0	0	0	0	0	0	0	0.185005726	1.211347018	0.414060435	0.044048982	0.092502863	0	0	0.013214695	0	0	0	0	0	0	18.42568937	0.114527354	6.378292661	0.004404898	0.405250639	0	0	0.004404898	0.220244912	0	0.004404898	0	0	0.013214695	0.013214695	0	0	0.017619593	0	0	0	0	0	0	0	0	0	0	0	0	0	60.40877456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.01224562	0.775262091	0.229054709
